brand,name,rating,votes,url,last_crawled,sex
Giorgio_Armani,My Way Nectar Giorgio Armani,4.03,1255,https://www.fragrantica.com/perfume/Giorgio-Armani/My-Way-Nectar-88938.html,2025-11-14T16:28:34.911317,
Jo_Malone_London,Nasturtium & Clover Jo Malone London,4.03,174,https://www.fragrantica.com/perfume/Jo-Malone-London/Nasturtium-Clover-35880.html,2025-11-17T23:18:52.530649,unisex
Guerlain,Mitsouko Eau de Toilette,4.03,5209,https://www.fragrantica.com/perfume/Guerlain/Mitsouko-Eau-de-Toilette-207.html,2025-11-12T21:37:32.593364,
Penhaligon_s,Empressa Eau de Parfum Penhaligon's,4.02,368,https://www.fragrantica.com/perfume/Penhaligon-s/Empressa-Eau-de-Parfum-67818.html,2025-11-10T21:38:45.204894,
Byredo,Oliver Peoples Indigo,4.02,159,https://www.fragrantica.com/perfume/Byredo/Oliver-Peoples-Indigo-30946.html,2025-11-17T14:00:23.800117,unisex
Giorgio_Armani,Musc Shamal Giorgio Armani,4.02,489,https://www.fragrantica.com/perfume/Giorgio-Armani/Musc-Shamal-55282.html,2025-11-14T18:23:15.358568,unisex
Giorgio_Armani,Emporio Armani For Him 2008 Giorgio Armani,4.02,131,https://www.fragrantica.com/perfume/Giorgio-Armani/Emporio-Armani-For-Him-2008-2695.html,2025-11-14T17:06:35.589945,
Guerlain,Aqua Allegoria Bergamote Calabria,4.02,2138,https://www.fragrantica.com/perfume/Guerlain/Aqua-Allegoria-Bergamote-Calabria-43596.html,2025-11-12T21:59:13.893597,unisex
Creed,Sublime Vanille,4.02,1230,https://www.fragrantica.com/perfume/Creed/Sublime-Vanille-7024.html,2025-11-07T15:25:34.840315,unisex
Amouage,Journey Woman,4.02,3055,https://www.fragrantica.com/perfume/Amouage/Journey-Woman-25252.html,2025-11-06T16:06:23.204613,
Xerjoff,P.33,4.02,311,https://www.fragrantica.com/perfume/Xerjoff/P-33-72735.html,2025-11-06T23:33:14.000059,unisex
Creed,Royal Mayfair 2024,4.02,109,https://www.fragrantica.com/perfume/Creed/Royal-Mayfair-2024-99603.html,2025-11-07T15:25:53.410384,unisex
Francesca_Bianchi,The Lover's Tale Francesca Bianchi,4.02,1343,https://www.fragrantica.com/perfume/Francesca-Bianchi/The-Lover-s-Tale-51499.html,2025-11-19T15:43:16.123810,unisex
Jo_Malone_London,Sorrel & Lemon Thyme Jo Malone London,4.02,89,https://www.fragrantica.com/perfume/Jo-Malone-London/Sorrel-Lemon-Thyme-35878.html,2025-11-17T23:01:22.234007,unisex
Roja_Dove,Elysium Noir Roja Dove,4.02,99,https://www.fragrantica.com/perfume/Roja-Dove/Elysium-Noir-114250.html,2025-11-07T09:25:13.684060,unisex
Giorgio_Armani,Rouge Malachite Limited Edition L'Or de Russie Giorgio Armani,4.02,189,https://www.fragrantica.com/perfume/Giorgio-Armani/Rouge-Malachite-Limited-Edition-L-Or-de-Russie-47404.html,2025-11-14T18:02:30.253712,unisex
Penhaligon_s,Terrible Teddy Penhaligon's,4.02,1086,https://www.fragrantica.com/perfume/Penhaligon-s/Terrible-Teddy-55441.html,2025-11-11T06:43:36.234391,
Hiram_Green,Dilettante Hiram Green,4.02,199,https://www.fragrantica.com/perfume/Hiram-Green/Dilettante-39476.html,2025-12-03T21:54:55.000317,unisex
Guerlain,Promenade des Anglais,4.02,235,https://www.fragrantica.com/perfume/Guerlain/Promenade-des-Anglais-34998.html,2025-11-12T17:39:38.191082,
Penhaligon_s,Vra Vra Vroom Penhaligon's,4.02,380,https://www.fragrantica.com/perfume/Penhaligon-s/Vra-Vra-Vroom-84255.html,2025-11-10T21:56:38.497166,unisex
Roja_Dove,Mischief Roja Dove,4.02,146,https://www.fragrantica.com/perfume/Roja-Dove/Mischief-17974.html,2025-11-07T10:47:33.661735,
Jo_Malone_London,Nettle & Wild Achillea Jo Malone London,4.02,169,https://www.fragrantica.com/perfume/Jo-Malone-London/Nettle-Wild-Achillea-53544.html,2025-11-17T16:20:45.232356,unisex
Penhaligon_s,Savoy Steam Eau de Cologne Penhaligon's,4.02,53,https://www.fragrantica.com/perfume/Penhaligon-s/Savoy-Steam-Eau-de-Cologne-45013.html,2025-11-11T06:35:01.067279,unisex
Hiram_Green,Dilettante Hiram Green,4.02,199,https://www.fragrantica.com/perfume/Hiram-Green/Dilettante-39476.html,2025-11-19T19:10:53.245957,unisex
Jo_Malone_London,Jade Leaf Tea Jo Malone London,4.02,108,https://www.fragrantica.com/perfume/Jo-Malone-London/Jade-Leaf-Tea-36751.html,2025-11-17T22:16:58.595981,unisex
Prada,Luna Rossa Ocean,4.02,5021,https://www.fragrantica.com/perfume/Prada/Luna-Rossa-Ocean-68753.html,2025-11-14T12:21:38.847901,
Amouage,Ciel Pour Homme,4.02,589,https://www.fragrantica.com/perfume/Amouage/Ciel-Pour-Homme-5467.html,2025-11-06T15:33:05.492312,
Hiram_Green,Dilettante Hiram Green,4.02,199,https://www.fragrantica.com/perfume/Hiram-Green/Dilettante-39476.html,2025-11-19T21:55:22.863768,unisex
Jean_Paul_Gaultier,Classique X Eau de Parfum Jean Paul Gaultier,4.02,90,https://www.fragrantica.com/perfume/Jean-Paul-Gaultier/Classique-X-Eau-de-Parfum-15337.html,2025-11-15T18:35:43.848554,
Byredo,Baudelaire,4.02,728,https://www.fragrantica.com/perfume/Byredo/Baudelaire-7458.html,2025-11-17T13:43:46.306507,
Hiram_Green,Dilettante Hiram Green,4.02,199,https://www.fragrantica.com/perfume/Hiram-Green/Dilettante-39476.html,2025-12-03T21:44:19.932845,unisex
Creed,Fantasia de Fleurs,4.02,385,https://www.fragrantica.com/perfume/Creed/Fantasia-de-Fleurs-4249.html,2025-11-07T15:24:56.410406,
Goldfield_Banks_Australia,Silky Woods Goldfield & Banks Australia,4.02,2125,https://www.fragrantica.com/perfume/Goldfield-Banks-Australia/Silky-Woods-66766.html,2025-11-14T11:49:27.395919,unisex
Giorgio_Armani,Si Eau de Parfum Intense Giorgio Armani,4.02,1214,https://www.fragrantica.com/perfume/Giorgio-Armani/Si-Eau-de-Parfum-Intense-83977.html,2025-11-14T16:50:39.956161,
Anfas,Mahaba,4.02,51,https://www.fragrantica.com/perfume/Anfas/Mahaba-44444.html,2025-11-14T08:42:00.876738,unisex
James_Heeley,Menthe Fraiche James Heeley,4.02,900,https://www.fragrantica.com/perfume/James-Heeley/Menthe-Fraiche-7851.html,2025-11-18T08:55:36.347409,unisex
Guerlain,Colours of Love,4.02,131,https://www.fragrantica.com/perfume/Guerlain/Colours-of-Love-68.html,2025-11-12T12:05:11.707148,
Jean_Paul_Gaultier,Le Mâle Eau Fraîche Gaultier Airlines Jean Paul Gaultier,4.02,110,https://www.fragrantica.com/perfume/Jean-Paul-Gaultier/Le-Male-Eau-Fraiche-Gaultier-Airlines-48905.html,2025-11-15T16:01:26.059513,
WIDIAN,Delma,4.02,284,https://www.fragrantica.com/perfume/WIDIAN/Delma-44111.html,2025-11-17T14:12:14.034266,unisex
Guerlain,Aqua Allegoria Gentiana,4.02,329,https://www.fragrantica.com/perfume/Guerlain/Aqua-Allegoria-Gentiana-58.html,2025-11-12T12:06:20.920156,
WIDIAN,Al Wasl,4.02,81,https://www.fragrantica.com/perfume/WIDIAN/Al-Wasl-65866.html,2025-11-17T14:12:25.143116,unisex
Zoologist_Perfumes,King Cobra Zoologist Perfumes,4.02,500,https://www.fragrantica.com/perfume/Zoologist-Perfumes/King-Cobra-95714.html,2025-11-14T11:09:54.925585,unisex
Tom_Ford,Reserve Collection: Rive d'Ambre Tom Ford,4.02,53,https://www.fragrantica.com/perfume/Tom-Ford/Reserve-Collection-Rive-d-Ambre-53609.html,2025-10-20T22:47:37.124960,unisex
Dior,Addict 2 Eau Fraiche,4.02,372,https://www.fragrantica.com/perfume/Dior/Dior-Addict-2-Eau-Fraiche-6687.html,2025-11-11T23:03:23.600939,
Giorgio_Armani,My Way Floral Giorgio Armani,4.02,1103,https://www.fragrantica.com/perfume/Giorgio-Armani/My-Way-Floral-73284.html,2025-11-14T16:30:05.534713,
Maison_Francis_Kurkdjian,Lumière Noire Pour Femme Maison Francis Kurkdjian,4.02,998,https://www.fragrantica.com/perfume/Maison-Francis-Kurkdjian/Lumiere-Noire-Pour-Femme-6807.html,2025-11-10T20:33:31.160757,
James_Heeley,Note de Yuzu James Heeley,4.01,647,https://www.fragrantica.com/perfume/James-Heeley/Note-de-Yuzu-46785.html,2025-11-18T08:56:00.962172,unisex
Prada,Nue au Soleil,4.01,78,https://www.fragrantica.com/perfume/Prada/Nue-au-Soleil-32195.html,2025-11-14T11:53:06.796976,unisex
Giorgio_Armani,Armani Code Absolu Femme Giorgio Armani,4.01,685,https://www.fragrantica.com/perfume/Giorgio-Armani/Armani-Code-Absolu-Femme-54302.html,2025-11-14T18:03:35.916008,
Jean_Paul_Gaultier,Le Male Jean Paul Gaultier,4.01,22639,https://www.fragrantica.com/perfume/Jean-Paul-Gaultier/Le-Male-430.html,2025-11-15T18:35:37.214315,
Xerjoff,Opera,4.01,1148,https://www.fragrantica.com/perfume/Xerjoff/Opera-55162.html,2025-11-07T06:42:19.536333,unisex
Amouage,Honour Man,4.01,1812,https://www.fragrantica.com/perfume/Amouage/Honour-Man-12763.html,2025-11-06T15:13:41.042404,
Jean_Paul_Gaultier,Le Beau Flower Edition Jean Paul Gaultier,4.01,790,https://www.fragrantica.com/perfume/Jean-Paul-Gaultier/Le-Beau-Flower-Edition-101156.html,2025-11-15T18:34:10.310110,
Creed,Tabarome,4.01,1353,https://www.fragrantica.com/perfume/Creed/Tabarome-470.html,2025-11-07T15:54:41.371227,
Amouage,Interlude Woman,4.01,4468,https://www.fragrantica.com/perfume/Amouage/Interlude-Woman-15295.html,2025-11-06T15:12:58.397204,
Giorgio_Armani,Sì Intense Giorgio Armani,4.01,2803,https://www.fragrantica.com/perfume/Giorgio-Armani/Si-Intense-25947.html,2025-11-14T18:03:48.634071,
Guerlain,Frenchy Lavande,4.01,273,https://www.fragrantica.com/perfume/Guerlain/Frenchy-Lavande-69274.html,2025-11-12T11:11:43.723246,unisex
Escentric_Molecules,Escentric 01 Escentric Molecules,4.01,4265,https://www.fragrantica.com/perfume/Escentric-Molecules/Escentric-01-846.html,2025-11-17T14:25:33.560295,unisex
Giorgio_Armani,Orangerie Venise Giorgio Armani,4.01,425,https://www.fragrantica.com/perfume/Giorgio-Armani/Orangerie-Venise-55756.html,2025-11-14T17:47:41.179752,unisex
Xerjoff,Marquee,4.01,291,https://www.fragrantica.com/perfume/Xerjoff/Marquee-16443.html,2025-11-07T06:41:12.099165,unisex
V_Canto,Alibi V Canto,4.01,324,https://www.fragrantica.com/perfume/V-Canto/Alibi-30645.html,2025-11-09T21:32:05.274605,unisex
Xerjoff,Jebel,4.01,103,https://www.fragrantica.com/perfume/Xerjoff/Jebel-45614.html,2025-11-07T06:40:26.403501,unisex
Guerlain,Imagine,4.01,71,https://www.fragrantica.com/perfume/Guerlain/Imagine-54462.html,2025-11-12T12:07:18.043768,
Dior,Lily,4.01,78,https://www.fragrantica.com/perfume/Dior/Lily-2002.html,2025-11-11T23:17:41.233194,
Lorenzo_Pazzaglia,Carbonara Lorenzo Pazzaglia,4.01,627,https://www.fragrantica.com/perfume/Lorenzo-Pazzaglia/Carbonara-69654.html,2025-11-19T16:12:17.852210,unisex
Jo_Malone_London,Green Wheat & Meadowsweet Jo Malone London,4.01,187,https://www.fragrantica.com/perfume/Jo-Malone-London/Green-Wheat-Meadowsweet-48320.html,2025-11-17T16:19:56.293825,unisex
Tom_Ford,Champaca Absolute Tom Ford,4.01,2120,https://www.fragrantica.com/perfume/Tom-Ford/Champaca-Absolute-6147.html,2025-10-20T22:50:29.760978,unisex
Francesca_Bianchi,Voluptuous Oud Francesca Bianchi,4.01,255,https://www.fragrantica.com/perfume/Francesca-Bianchi/Voluptuous-Oud-98433.html,2025-11-19T15:44:05.794278,unisex
M_Micallef,Aoud M. Micallef,4.01,280,https://www.fragrantica.com/perfume/M-Micallef/Aoud-8295.html,2025-11-14T22:43:34.096295,
Giorgio_Armani,Eclat de Jasmin Giorgio Armani,4.01,319,https://www.fragrantica.com/perfume/Giorgio-Armani/Eclat-de-Jasmin-1153.html,2025-11-14T17:46:17.311827,unisex
Acqua_di_Parma,Acqua di Parma Colonia Pura Acqua di Parma,4.01,1423,https://www.fragrantica.com/perfume/Acqua-di-Parma/Acqua-di-Parma-Colonia-Pura-45876.html,2025-11-11T21:56:20.700312,unisex
Tom_Ford,Soleil de Feu Tom Ford,4.01,788,https://www.fragrantica.com/perfume/Tom-Ford/Soleil-de-Feu-80083.html,2025-10-20T22:49:37.430028,
Penhaligon_s,Much Ado About The Duke Penhaligon's,4.01,954,https://www.fragrantica.com/perfume/Penhaligon-s/Much-Ado-About-The-Duke-40713.html,2025-11-10T21:54:38.175421,
Atelier_des_Ors,Musc Immortel Atelier des Ors,4.01,322,https://www.fragrantica.com/perfume/Atelier-des-Ors/Musc-Immortel-41971.html,2025-11-17T15:51:30.251463,unisex
Acqua_di_Parma,Acqua di Parma Iris Nobile Acqua di Parma,4.01,1918,https://www.fragrantica.com/perfume/Acqua-di-Parma/Acqua-di-Parma-Iris-Nobile-1564.html,2025-11-11T21:06:05.601381,
Xerjoff,Accento,4.01,1707,https://www.fragrantica.com/perfume/Xerjoff/Accento-55156.html,2025-11-07T07:40:48.699078,unisex
Amouage,Sunshine Man,4.01,2095,https://www.fragrantica.com/perfume/Amouage/Sunshine-Man-31619.html,2025-11-06T15:52:02.346857,
Xerjoff,Al-Khat,4.01,558,https://www.fragrantica.com/perfume/Xerjoff/Al-Khat-14806.html,2025-11-07T08:38:29.299274,unisex
Roja_Dove,Elixir Pour Femme Essence De Parfum Roja Dove,4.01,882,https://www.fragrantica.com/perfume/Roja-Dove/Elixir-Pour-Femme-Essence-De-Parfum-53131.html,2025-11-07T09:24:24.760455,
Jean_Paul_Gaultier,Scandal A Paris Jean Paul Gaultier,4.01,1056,https://www.fragrantica.com/perfume/Jean-Paul-Gaultier/Scandal-A-Paris-54275.html,2025-11-15T16:58:56.048449,
Zoologist_Perfumes,Musk Deer Zoologist Perfumes,4.01,784,https://www.fragrantica.com/perfume/Zoologist-Perfumes/Musk-Deer-62710.html,2025-11-14T10:53:04.635548,unisex
M_Micallef,Les 4 Saisons: Black Sea M. Micallef,4.01,96,https://www.fragrantica.com/perfume/M-Micallef/Les-4-Saisons-Black-Sea-8326.html,2025-11-15T08:24:40.305516,unisex
Dior,Miss Cherie,4.01,7485,https://www.fragrantica.com/perfume/Dior/Miss-Dior-Cherie-213.html,2025-11-11T23:35:06.448202,
Guerlain,Black Perfecto by La Petite Robe Noire Eau de Toilette Florale,4.01,996,https://www.fragrantica.com/perfume/Guerlain/Black-Perfecto-by-La-Petite-Robe-Noire-Eau-de-Toilette-Florale-50158.html,2025-11-12T11:50:27.373939,
Prada,Day For Night,4.01,144,https://www.fragrantica.com/perfume/Prada/Day-For-Night-32199.html,2025-11-14T12:43:19.068226,unisex
Maison_Francis_Kurkdjian,A La Rose Maison Francis Kurkdjian,4.01,3296,https://www.fragrantica.com/perfume/Maison-Francis-Kurkdjian/A-La-Rose-29083.html,2025-11-10T20:48:35.904370,
Dior,Miss Cherie Blooming Bouquet 2007,4.01,1174,https://www.fragrantica.com/perfume/Dior/Miss-Dior-Cherie-Blooming-Bouquet-2007-3738.html,2025-11-12T10:46:11.890254,
Byredo,Oud Immortel,4.01,2168,https://www.fragrantica.com/perfume/Byredo/Oud-Immortel-10759.html,2025-11-17T13:44:10.183102,unisex
Maison_Francis_Kurkdjian,L'Homme À la Rose Maison Francis Kurkdjian,4.01,1684,https://www.fragrantica.com/perfume/Maison-Francis-Kurkdjian/L-Homme-A-la-Rose-61779.html,2025-11-10T20:33:50.410797,
Xerjoff,Oesel,4.01,297,https://www.fragrantica.com/perfume/Xerjoff/Oesel-10245.html,2025-11-07T08:38:16.646881,unisex
Dior,Fahrenheit,4.01,20927,https://www.fragrantica.com/perfume/Dior/Fahrenheit-228.html,2025-11-11T22:11:48.337964,
Xerjoff,Soprano,4.01,491,https://www.fragrantica.com/perfume/Xerjoff/Soprano-55160.html,2025-11-07T08:20:12.644567,unisex
Amouage,Honour Woman,4.01,5606,https://www.fragrantica.com/perfume/Amouage/Honour-Woman-12762.html,2025-11-06T16:06:59.269446,
Prada,,4.01,4424,https://www.fragrantica.com/perfume/Prada/Prada-1045.html,2025-11-14T12:42:49.063982,
Jo_Malone_London,Rose & Magnolia Cologne Jo Malone London,4.0,53,https://www.fragrantica.com/perfume/Jo-Malone-London/Rose-Magnolia-Cologne-71506.html,2025-11-17T17:32:49.345789,unisex
Amouage,Sindbad,4.0,27,https://www.fragrantica.com/perfume/Amouage/Sindbad-116626.html,2025-11-06T16:08:21.306855,unisex
Maison_Francis_Kurkdjian,Le Beau Parfum Limited Edition Maison Francis Kurkdjian,4.0,20,https://www.fragrantica.com/perfume/Maison-Francis-Kurkdjian/Le-Beau-Parfum-Limited-Edition-34027.html,2025-11-10T20:41:25.291599,
Dior,Poison Girl Eau de Toilette Roller Pearl,4.0,104,https://www.fragrantica.com/perfume/Dior/Poison-Girl-Eau-de-Toilette-Roller-Pearl-53830.html,2025-11-12T09:52:37.436261,
Le_Labo,Lys 41 Perfume Oil Le Labo,4.0,2,https://www.fragrantica.com/perfume/Le-Labo/Lys-41-Perfume-Oil-71927.html,2025-11-13T10:26:16.408789,unisex
Le_Labo,Ambrette 9 Perfume Oil Le Labo,4.0,13,https://www.fragrantica.com/perfume/Le-Labo/Ambrette-9-Perfume-Oil-17272.html,2025-11-13T10:26:23.119420,unisex
Atelier_des_Ors,Rose Omeyyade Limited Edition Atelier des Ors,4.0,18,https://www.fragrantica.com/perfume/Atelier-des-Ors/Rose-Omeyyade-Limited-Edition-85059.html,2025-11-17T15:53:03.237016,unisex
Dior,Miss Eau de Parfum Hair Mist,4.0,5,https://www.fragrantica.com/perfume/Dior/Miss-Dior-Eau-de-Parfum-Hair-Mist-107262.html,2025-11-11T23:19:50.102680,
Dior,Addict 2 Logomania,4.0,58,https://www.fragrantica.com/perfume/Dior/Dior-Addict-2-Logomania-1247.html,2025-11-12T09:53:51.896988,
Amouage,Silver Man,4.0,743,https://www.fragrantica.com/perfume/Amouage/Silver-Man-1111.html,2025-11-06T16:06:17.773332,
Jo_Malone_London,Iris & White Musk Jo Malone London,4.0,225,https://www.fragrantica.com/perfume/Jo-Malone-London/Iris-White-Musk-12926.html,2025-11-17T17:10:05.167016,
EIGHT_BOB,Le Pari d'Honfleur EIGHT & BOB,4.0,19,https://www.fragrantica.com/perfume/EIGHT-BOB/Le-Pari-d-Honfleur-108384.html,2025-11-14T22:14:57.885495,unisex
Xerjoff,Damarose Perfume Extract,4.0,12,https://www.fragrantica.com/perfume/Xerjoff/Damarose-Perfume-Extract-52159.html,2025-11-06T23:32:04.029312,
Zaharoff,Pour Femme,4.0,16,https://www.fragrantica.com/perfume/Zaharoff/Zaharoff-Pour-Femme-56742.html,2025-11-15T15:21:28.765395,
Dior,Fahrenheit Summer 2006,4.0,36,https://www.fragrantica.com/perfume/Dior/Fahrenheit-Summer-2006-2610.html,2025-11-12T10:27:02.914746,
Atelier_des_Ors,Lune Féline Vintage Atelier des Ors,4.0,9,https://www.fragrantica.com/perfume/Atelier-des-Ors/Lune-Feline-Vintage-99572.html,2025-11-17T15:52:45.533442,unisex
Acqua_di_Parma,Acqua di Parma Colonia Designer Edition Acqua di Parma,4.0,11,https://www.fragrantica.com/perfume/Acqua-di-Parma/Acqua-di-Parma-Colonia-Designer-Edition-13806.html,2025-11-11T21:05:59.227048,unisex
Jo_Malone_London,Cade & Cedarwood Jo Malone London,4.0,175,https://www.fragrantica.com/perfume/Jo-Malone-London/Cade-Cedarwood-53541.html,2025-11-17T16:04:10.487214,unisex
Amouage,Imitation Man,4.0,1187,https://www.fragrantica.com/perfume/Amouage/Imitation-Man-49850.html,2025-11-06T14:57:13.415572,
Byredo,Casablanca Lily 2025,4.0,20,https://www.fragrantica.com/perfume/Byredo/Casablanca-Lily-2025-115293.html,2025-11-17T13:21:37.270558,unisex
Roja_Dove,Roja Neiman Marcus Roja Dove,4.0,26,https://www.fragrantica.com/perfume/Roja-Dove/Roja-Neiman-Marcus-115451.html,2025-11-07T10:03:51.897904,unisex
Xerjoff,Ipnotica,4.0,44,https://www.fragrantica.com/perfume/Xerjoff/Ipnotica-66257.html,2025-11-07T08:19:53.473319,unisex
Dior,Tendre Poison Brume Parfumée,4.0,4,https://www.fragrantica.com/perfume/Dior/Tendre-Poison-Brume-Parfumee-101009.html,2025-11-11T22:29:14.996508,
Xerjoff,Elle Perfume Extract,4.0,10,https://www.fragrantica.com/perfume/Xerjoff/Elle-Perfume-Extract-52160.html,2025-11-07T08:37:09.239890,
V_Canto,Ensis V Canto,4.0,463,https://www.fragrantica.com/perfume/V-Canto/Ensis-30639.html,2025-11-09T21:15:48.050604,unisex
Xerjoff,Wabar,4.0,108,https://www.fragrantica.com/perfume/Xerjoff/Wabar-42270.html,2025-11-07T06:42:31.328009,
Menard,for Men,4.0,1,https://www.fragrantica.com/perfume/Menard/Menard-for-Men-4532.html,2025-11-14T22:09:43.277981,
Xerjoff,Hermetic,4.0,6,https://www.fragrantica.com/perfume/Xerjoff/Hermetic-116496.html,2025-11-07T06:42:08.210825,unisex
Byredo,Rose Of No Man's Land,4.0,4180,https://www.fragrantica.com/perfume/Byredo/Rose-Of-No-Man-s-Land-31931.html,2025-11-17T13:22:40.759406,unisex
Acqua_di_Parma,Mirto di Panarea Limited Edition Acqua di Parma,4.0,38,https://www.fragrantica.com/perfume/Acqua-di-Parma/Mirto-di-Panarea-Limited-Edition-64668.html,2025-11-11T21:23:06.167524,unisex
Giorgio_Armani,Armani Code for Women Giorgio Armani,4.0,14274,https://www.fragrantica.com/perfume/Giorgio-Armani/Armani-Code-for-Women-413.html,2025-11-14T18:05:03.070747,
Dior,Miss Parfum Hair Mist,4.0,2,https://www.fragrantica.com/perfume/Dior/Miss-Dior-Parfum-Hair-Mist-107261.html,2025-11-12T10:08:54.750215,
Clive_Christian,Sandalwood Absolute Oil Clive Christian,4.0,7,https://www.fragrantica.com/perfume/Clive-Christian/Sandalwood-Absolute-Oil-42475.html,2025-11-14T20:21:54.237499,unisex
Roja_Dove,Semi-Bespoke No. 11 Roja Dove,4.0,5,https://www.fragrantica.com/perfume/Roja-Dove/Semi-Bespoke-No-11-45955.html,2025-11-07T10:46:50.247897,unisex
Clive_Christian,Victoriana Heliotrope Clive Christian,4.0,18,https://www.fragrantica.com/perfume/Clive-Christian/Victoriana-Heliotrope-51064.html,2025-11-14T20:58:16.288121,
Clive_Christian,L for Women Clive Christian,4.0,220,https://www.fragrantica.com/perfume/Clive-Christian/L-for-Women-26133.html,2025-11-14T20:58:10.851417,
Acqua_di_Parma,Sandalo Eau de Parfum Acqua di Parma,4.0,679,https://www.fragrantica.com/perfume/Acqua-di-Parma/Sandalo-Eau-de-Parfum-56002.html,2025-11-11T21:23:32.191418,unisex
Giorgio_Armani,Jasmin Kusamono Giorgio Armani,4.0,530,https://www.fragrantica.com/perfume/Giorgio-Armani/Jasmin-Kusamono-58909.html,2025-11-14T18:40:14.977524,
Clive_Christian,No. 1 Clive Christian,4.0,664,https://www.fragrantica.com/perfume/Clive-Christian/No-1-4653.html,2025-11-14T20:25:14.532517,
Pantomime,Act 2,4.0,56,https://www.fragrantica.com/perfume/Pantomime/Act-2-91120.html,2025-12-01T14:30:42.803026,unisex
M_Micallef,Lucky Charm M. Micallef,4.0,60,https://www.fragrantica.com/perfume/M-Micallef/Lucky-Charm-12712.html,2025-11-15T05:05:27.184683,
